cobertura-1.9.4.1/src/net/sourceforge/cobertura/util/FileFinder.java;addSourceDirectory;CWE93
cobertura-1.9.4.1/src/net/sourceforge/cobertura/util/FileFinder.java;addSourceFile;CWE93
cobertura-1.9.4.1/src/net/sourceforge/cobertura/util/RegexUtil.java;addRegex;CWE93
collections-3.2.1/org/apache/commons/collections/TestBinaryHeap.java;testRandom;CWE330
collections-3.2.1/org/apache/commons/collections/buffer/TestPriorityBuffer.java;testRandom;CWE330
collections-3.2.1/org/apache/commons/collections/buffer/TestPriorityBuffer.java;testSerialization;CWE330
collections-3.2.1/org/apache/commons/collections/comparators/TestFixedOrderComparator.java;assertComparatorYieldsOrder;CWE330
collections-3.2.1/org/apache/commons/collections/iterators/TestFilterListIterator.java;<init>;CWE330
collections-3.2.1/org/apache/commons/collections/list/TestTreeList.java;benchmark;CWE330
collections-3.2.1/org/apache/commons/collections/list/TestTreeList.java;benchmark;CWE330
collections-3.2.1/org/apache/commons/collections/list/TestTreeList.java;benchmark;CWE330
collections-3.2.1/org/apache/commons/collections/list/TestTreeList.java;benchmark;CWE330
colt-1.2.0/src/cern/jet/random/engine/Benchmark.java;benchmark;CWE330
colt-1.2.0/src/cern/jet/random/engine/Benchmark.java;xtestRandomFromTo;CWE330
colt-1.2.0/src/hep/aida/ref/Test.java;main;CWE330
colt-1.2.0/src/hep/aida/ref/Test2.java;main;CWE330
colt-1.2.0/src/hep/aida/ref/Test2.java;main2;CWE330
columba-1.0/org/columba/core/base/Blowfish.java;decrypt;CWE353
columba-1.0/org/columba/core/base/Blowfish.java;encrypt;CWE353
columba-1.0/org/columba/core/base/Blowfish.java;<clinit>;CWE327
columba-1.0/org/columba/core/base/IPCHelper.java;executeCommand;CWE78
columba-1.0/org/columba/core/base/IPCHelper.java;run;CWE93
columba-1.0/org/columba/core/base/StreamThread.java;run;CWE93
columba-1.0/org/columba/core/connectionstate/ConnectionStateImpl.java;checkPhysicalState;CWE798
columba-1.0/org/columba/core/desktop/JDICDesktop.java;openAndWait;CWE78
columba-1.0/org/columba/core/main/ColumbaClient.java;connect;CWE798
columba-1.0/org/columba/core/main/ColumbaServer.java;<clinit>;CWE330
columba-1.0/org/columba/core/main/ColumbaServer.java;start;CWE798
columba-1.0/org/columba/core/main/Main.java;run;CWE93
columba-1.0/org/columba/mail/spam/spamassassin/IPCHelper.java;executeCommand;CWE78
columba-1.0/org/columba/mail/spam/spamassassin/IPCHelper.java;run;CWE93
columba-1.0/org/columba/mail/spellcheck/cswilly/AspellEngine.java;<init>;CWE78
columba-1.0/org/columba/core/io/CloneInputStreamTest.java;setUp;CWE330
columba-1.0/org/columba/core/io/StreamCacheTest.java;testAdd;CWE330
columba-1.0/org/columba/core/io/StreamCacheTest.java;testMaxsize;CWE330
columba-1.0/org/columba/core/io/StreamCacheTest.java;testMaxsize;CWE330
columba-1.0/org/columba/core/io/StreamCacheTest.java;testMaxsize;CWE330
columba-1.0/org/columba/core/util/ListToolsTest.java;setUp;CWE330
derby-10.9.1.0/org/apache/derby/catalog/SystemProcedures.java;SYSCS_BULK_INSERT;CWE89
derby-10.9.1.0/org/apache/derby/impl/load/Import.java;performImport;CWE89
derby-10.9.1.0/org/apache/derby/impl/load/Import.java;performImport;CWE89
derby-10.9.1.0/org/apache/derby/tools/SignatureChecker.java;matchFunctions;CWE89
derby-10.9.1.0/org/apache/derby/tools/SignatureChecker.java;matchProcedures;CWE89
derby-10.9.1.0/org/apache/derbyDemo/vtis/core/VTIHelper.java;registerVTI;CWE89
derby-10.9.1.0/org/apache/derbyDemo/vtis/snapshot/Subscription.java;registerRefreshProcedure;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/harness/dbcleanup.java;doit;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/harness/dbcleanup.java;dropAliases;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/harness/dbcleanup.java;findTables;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/jdbcapi/BlobClob4BlobTest.java;checkSmallPageSize;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/jdbcapi/CacheSessionDataTest.java;testChangeIsoLevelProcedureSQL;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/jdbcapi/CacheSessionDataTest.java;testChangeIsoLevelProcedureSqlBatch;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/jdbcapi/CacheSessionDataTest.java;decorateSQL;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/jdbcapi/InternationalConnectTest.java;testDriverManagerConnect;CWE798
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/jdbcapi/InvalidLDAPServerAuthenticationTest.java;testInvalidLDAPServerConnectionError;CWE798
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/jdbcapi/LDAPAuthenticationTest.java;testLDAPConnection;CWE798
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/jdbcapi/ResultSetMiscTest.java;decorateSQL;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/AlterTableTest.java;checkValStartInc;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/AlterTableTest.java;triggersExist;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/AlterTableTest.java;createTableAndInsertData;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/AnsiSignaturesTest.java;declareFunction;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/ArithmeticTest.java;doBasically;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/ArithmeticTest.java;doOverflow;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/BigDataTest.java;createTable;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/CheckConstraintTest.java;checkLargePageSize;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/CoalesceTest.java;decorateSQL;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/CollationTest.java;joinTesting;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/CollationTest2.java;checkSimpleCompare;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/DatabaseClassLoadingTest.java;loadJavaClass;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/GrantRevokeTest.java;assertInsertPrivilege;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/GrantRevokeTest.java;grant;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/GrantRevokeTest.java;revoke;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/InListMultiProbeTest.java;fetchDataRows;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/InListMultiProbeTest.java;fetchDataRows;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/InbetweenTest.java;createTestObjects;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/InbetweenTest.java;testBetween;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/InbetweenTest.java;testInBetween;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/InbetweenTest.java;testInList;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/OuterJoinTest.java;testdDerby5164;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/ResultSetsFromPreparedStatementTest.java;testRuntimeStatistics;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/ResultSetsFromPreparedStatementTest.java;testGeneratedIdentity;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/RolesConferredPrivilegesTest.java;isOwner;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/RolesTest.java;testSemantics;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/SQLSessionContextTest.java;p2;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/SQLSessionContextTest.java;p2;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/SysDiagVTIMappingTest.java;testErrorLogReader;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/SysDiagVTIMappingTest.java;testStatementDuration;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/TimeHandlingTest.java;currentFunctionTests;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/TriggerTest.java;actionTypesSetup;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/TriggerTest.java;createRandomTriggers;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/WISCInsert.java;doWISCInsert;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/XMLBindingTest.java;existsQuery;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/XMLTypeAndOpsTest.java;testNumericReturnValues;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/dbManagerLimits.java;testStringAndHexConstants;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/dbManagerLimits.java;testMostColumnsInTable;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/dbManagerLimits.java;testMostColumnsInView;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/dbManagerLimits.java;testMostElementsInOrderBy;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/outparams.java;testEachOutputType;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/outparams.java;testOtherOutputType;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/lang/outparams.java;testReturnTypes;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/AccessTest.java;testCS3149;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/AutomaticIndexStatisticsTest.java;testCompressWhileScanning;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/AutomaticIndexStatisticsTest.java;testCompressWhileScanning;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/BaseTest.java;checkConsistency;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/BaseTest.java;getSpaceInfo;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/KeepDisposableStatsPropertyTest.java;assertOnSCUI;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/LogDeviceTest.java;createTable;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/OCRecoveryTest.java;createAndLoadTable;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/OSReadOnlyTest.java;assertExpectedInsertBehaviour;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/OnlineBackupTest1.java;createTable;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/OnlineCompressTest.java;createAndLoadLargeTable;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/OnlineCompressTest.java;createAndLoadLargeTable;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/ReEncryptCrashRecovery.java;createTable;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/StreamingColumnTest.java;insertDataUsingConcat;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/StreamingColumnTest.java;streamTest2;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/StreamingColumnTest.java;streamTest8;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/store/checkPoint.java;main;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/tools/ImportExportTest.java;testQuotesInArguments;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/tools/dblook_test.java;createDBFromDDL;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/tools/dblook_test.java;getHiddenDependsData;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/upgradeTests/BasicSetup.java;createT1;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/upgradeTests/BasicSetup.java;createT2;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/upgradeTests/BasicSetup.java;createTrigger;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/upgradeTests/BasicSetup.java;loadData;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/upgradeTests/BasicSetup.java;updateData;CWE89
derby-10.9.1.0/org/apache/derbyTesting/functionTests/tests/upgradeTests/Changes10_2.java;testSystemRoutinePermissions;CWE89
